Airline,Airline ID,Source Airport ID,Source Airport,Source Airport Name,Source Airport City,Source Airport Country,Source Airport Latitude,Source Airport Longitude,Source Airport Timezone,Destination airport ID,Destination Airport,Destination Airport Name,Destination Airport City,Destination airport Country,Destination Airport Latitude,Destination Airport Longitude,Destination Airport Timezone,Codeshare,Stops,Equipment
DL,2009,3645,DTW,Detroit Metropolitan Wayne County Airport,Detroit,United States,42.21239853,-83.35340118,-5,4016,ROA,Roanokeâ€“Blacksburg Regional Airport,Roanoke VA,United States,37.3255,-79.975403,-5,Y,0,CRJ
DL,2009,3645,DTW,Detroit Metropolitan Wayne County Airport,Detroit,United States,42.21239853,-83.35340118,-5,3622,ROC,Greater Rochester International Airport,Rochester,United States,43.1189003,-77.67240143,-5,Y,0,CRJ CR7
DL,2009,3645,DTW,Detroit Metropolitan Wayne County Airport,Detroit,United States,42.21239853,-83.35340118,-5,3793,RSW,Southwest Florida International Airport,Fort Myers,United States,26.53619957,-81.75520325,-5,,0,757 753
DL,2009,3645,DTW,Detroit Metropolitan Wayne County Airport,Detroit,United States,42.21239853,-83.35340118,-5,3731,SAN,San Diego International Airport,San Diego,United States,32.73360062,-117.1900024,-8,,0,753 739 757
DL,2009,3645,DTW,Detroit Metropolitan Wayne County Airport,Detroit,United States,42.21239853,-83.35340118,-5,3621,SAT,San Antonio International Airport,San Antonio,United States,29.53370094,-98.46980286,-6,,0,320
DL,2009,3645,DTW,Detroit Metropolitan Wayne County Airport,Detroit,United States,42.21239853,-83.35340118,-5,3613,SAV,Savannah Hilton Head International Airport,Savannah,United States,32.12760162,-81.20210266,-5,Y,0,CR7
DL,2009,3645,DTW,Detroit Metropolitan Wayne County Airport,Detroit,United States,42.21239853,-83.35340118,-5,4359,SBN,South Bend Regional Airport,South Bend,United States,41.70869827,-86.31729889,-5,Y,0,CRJ
DL,2009,3645,DTW,Detroit Metropolitan Wayne County Airport,Detroit,United States,42.21239853,-83.35340118,-5,4318,SCE,University Park Airport,State College Pennsylvania,United States,40.84930038,-77.84870148,-5,Y,0,CRJ
DL,2009,3645,DTW,Detroit Metropolitan Wayne County Airport,Detroit,United States,42.21239853,-83.35340118,-5,4014,SDF,Louisville International Standiford Field,Louisville,United States,38.1744,-85.736,-5,,0,ERJ
DL,2009,3645,DTW,Detroit Metropolitan Wayne County Airport,Detroit,United States,42.21239853,-83.35340118,-5,3577,SEA,Seattle Tacoma International Airport,Seattle,United States,47.449001,-122.308998,-8,,0,753 757 739
DL,2009,3645,DTW,Detroit Metropolitan Wayne County Airport,Detroit,United States,42.21239853,-83.35340118,-5,3469,SFO,San Francisco International Airport,San Francisco,United States,37.61899948,-122.375,-8,,0,739 763 738
DL,2009,3645,DTW,Detroit Metropolitan Wayne County Airport,Detroit,United States,42.21239853,-83.35340118,-5,3536,SLC,Salt Lake City International Airport,Salt Lake City,United States,40.78839874,-111.9779968,-7,,0,320 73H 319 738
DL,2009,3645,DTW,Detroit Metropolitan Wayne County Airport,Detroit,United States,42.21239853,-83.35340118,-5,3678,STL,St Louis Lambert International Airport,St. Louis,United States,38.748697,-90.370003,-6,,0,320 717
DL,2009,3645,DTW,Detroit Metropolitan Wayne County Airport,Detroit,United States,42.21239853,-83.35340118,-5,3661,SWF,Stewart International Airport,Newburgh,United States,41.5041008,-74.10479736,-5,Y,0,CRJ
DL,2009,3645,DTW,Detroit Metropolitan Wayne County Airport,Detroit,United States,42.21239853,-83.35340118,-5,3745,SYR,Syracuse Hancock International Airport,Syracuse,United States,43.11119843,-76.10630035,-5,,0,ERJ
DL,2009,3645,DTW,Detroit Metropolitan Wayne County Airport,Detroit,United States,42.21239853,-83.35340118,-5,3646,TPA,Tampa International Airport,Tampa,United States,27.97550011,-82.53320313,-5,,0,M88 738 757 M90
DL,2009,3645,DTW,Detroit Metropolitan Wayne County Airport,Detroit,United States,42.21239853,-83.35340118,-5,3855,TUL,Tulsa International Airport,Tulsa,United States,36.19839859,-95.88809967,-6,Y,0,CR7
DL,2009,3645,DTW,Detroit Metropolitan Wayne County Airport,Detroit,United States,42.21239853,-83.35340118,-5,4023,TVC,Cherry Capital Airport,Traverse City,United States,44.74140167,-85.5821991,-5,,0,717 ERJ
DL,2009,3645,DTW,Detroit Metropolitan Wayne County Airport,Detroit,United States,42.21239853,-83.35340118,-5,3676,TYS,McGhee Tyson Airport,Knoxville,United States,35.81100082,-83.9940033,-5,Y,0,CRJ
DL,2009,3645,DTW,Detroit Metropolitan Wayne County Airport,Detroit,United States,42.21239853,-83.35340118,-5,4356,XNA,Northwest Arkansas Regional Airport,Bentonville,United States,36.281898,-94.306801,-6,Y,0,CR7
DL,2009,7669,ECP,Northwest Florida Beaches International Airport,Panama City,United States,30.357106,-85.795414,-6,3682,ATL,Hartsfield Jackson Atlanta International Airport,Atlanta,United States,33.6367,-84.428101,-5,,0,717 M88
DL,2009,5736,EKO,Elko Regional Airport,Elko,United States,40.82490158,-115.7919998,-8,3536,SLC,Salt Lake City International Airport,Salt Lake City,United States,40.78839874,-111.9779968,-7,,0,EM2
DL,2009,3946,ELM,Elmira Corning Regional Airport,Elmira,United States,42.15990067,-76.89160156,-5,3645,DTW,Detroit Metropolitan Wayne County Airport,Detroit,United States,42.21239853,-83.35340118,-5,Y,0,CRJ CR7
DL,2009,3559,ELP,El Paso International Airport,El Paso,United States,31.80719948,-106.3779984,-7,3682,ATL,Hartsfield Jackson Atlanta International Airport,Atlanta,United States,33.6367,-84.428101,-5,,0,M88
DL,2009,4276,ERI,Erie International Tom Ridge Field,Erie,United States,42.08312701,-80.17386675,-5,3645,DTW,Detroit Metropolitan Wayne County Airport,Detroit,United States,42.21239853,-83.35340118,-5,,0,ERJ
DL,2009,6800,ESC,Delta County Airport,Escanaba,United States,45.72269821,-87.09369659,-5,3645,DTW,Detroit Metropolitan Wayne County Airport,Detroit,United States,42.21239853,-83.35340118,-5,Y,0,CRJ
DL,2009,4099,EUG,Mahlon Sweet Field,Eugene,United States,44.12459946,-123.211998,-8,3536,SLC,Salt Lake City International Airport,Salt Lake City,United States,40.78839874,-111.9779968,-7,Y,0,CR7 CRJ
DL,2009,4018,EVV,Evansville Regional Airport,Evansville,United States,38.03699875,-87.53240204,-6,3682,ATL,Hartsfield Jackson Atlanta International Airport,Atlanta,United States,33.6367,-84.428101,-5,Y,0,CRJ
DL,2009,4018,EVV,Evansville Regional Airport,Evansville,United States,38.03699875,-87.53240204,-6,3645,DTW,Detroit Metropolitan Wayne County Airport,Detroit,United States,42.21239853,-83.35340118,-5,Y,0,CRJ
DL,2009,3730,EWN,Coastal Carolina Regional Airport,New Bern,United States,35.07300186,-77.04290009,-5,3682,ATL,Hartsfield Jackson Atlanta International Airport,Atlanta,United States,33.6367,-84.428101,-5,Y,0,CRJ
DL,2009,3494,EWR,Newark Liberty International Airport,Newark,United States,40.69250107,-74.16870117,-5,3682,ATL,Hartsfield Jackson Atlanta International Airport,Atlanta,United States,33.6367,-84.428101,-5,,0,717 319
DL,2009,3494,EWR,Newark Liberty International Airport,Newark,United States,40.69250107,-74.16870117,-5,3488,CVG,Cincinnati Northern Kentucky International Airport,Cincinnati,United States,39.04880142,-84.6678009,-5,Y,0,CRJ
DL,2009,3494,EWR,Newark Liberty International Airport,Newark,United States,40.69250107,-74.16870117,-5,3645,DTW,Detroit Metropolitan Wayne County Airport,Detroit,United States,42.21239853,-83.35340118,-5,,0,320 717
DL,2009,3494,EWR,Newark Liberty International Airport,Newark,United States,40.69250107,-74.16870117,-5,3858,MSP,Minneapolis-St Paul International/Wold-Chamberlain Airport,Minneapolis,United States,44.882,-93.221802,-6,,0,319
DL,2009,3494,EWR,Newark Liberty International Airport,Newark,United States,40.69250107,-74.16870117,-5,3536,SLC,Salt Lake City International Airport,Salt Lake City,United States,40.78839874,-111.9779968,-7,,0,320
DL,2009,3875,EYW,Key West International Airport,Key West,United States,24.55610085,-81.75959778,-5,3682,ATL,Hartsfield Jackson Atlanta International Airport,Atlanta,United States,33.6367,-84.428101,-5,,0,73W
DL,2009,3875,EYW,Key West International Airport,Key West,United States,24.55610085,-81.75959778,-5,3697,LGA,La Guardia Airport,New York,United States,40.77719879,-73.87259674,-5,,0,73W
DL,2009,4292,FAR,Hector International Airport,Fargo,United States,46.92070007,-96.81580353,-6,3682,ATL,Hartsfield Jackson Atlanta International Airport,Atlanta,United States,33.6367,-84.428101,-5,Y,0,CR9
DL,2009,4292,FAR,Hector International Airport,Fargo,United States,46.92070007,-96.81580353,-6,3858,MSP,Minneapolis-St Paul International/Wold-Chamberlain Airport,Minneapolis,United States,44.882,-93.221802,-6,,0,320
DL,2009,4292,FAR,Hector International Airport,Fargo,United States,46.92070007,-96.81580353,-6,3536,SLC,Salt Lake City International Airport,Salt Lake City,United States,40.78839874,-111.9779968,-7,Y,0,CR7
DL,2009,3687,FAT,Fresno Yosemite International Airport,Fresno,United States,36.77619934,-119.7180023,-8,3536,SLC,Salt Lake City International Airport,Salt Lake City,United States,40.78839874,-111.9779968,-7,Y,0,CR9 CRJ
DL,2009,5738,FAY,Fayetteville Regional Grannis Field,Fayetteville,United States,34.99119949,-78.88030243,-5,3682,ATL,Hartsfield Jackson Atlanta International Airport,Atlanta,United States,33.6367,-84.428101,-5,,0,73W
DL,2009,4127,FCA,Glacier Park International Airport,Kalispell,United States,48.3105011,-114.2559967,-7,3858,MSP,Minneapolis-St Paul International/Wold-Chamberlain Airport,Minneapolis,United States,44.882,-93.221802,-6,Y,0,E75 CR9
DL,2009,4127,FCA,Glacier Park International Airport,Kalispell,United States,48.3105011,-114.2559967,-7,3536,SLC,Salt Lake City International Airport,Salt Lake City,United States,40.78839874,-111.9779968,-7,Y,0,E75 CRJ
DL,2009,3533,FLL,Fort Lauderdale Hollywood International Airport,Fort Lauderdale,United States,26.072599,-80.152702,-5,3682,ATL,Hartsfield Jackson Atlanta International Airport,Atlanta,United States,33.6367,-84.428101,-5,,0,757 M90 739
DL,2009,3533,FLL,Fort Lauderdale Hollywood International Airport,Fort Lauderdale,United States,26.072599,-80.152702,-5,3488,CVG,Cincinnati Northern Kentucky International Airport,Cincinnati,United States,39.04880142,-84.6678009,-5,,0,73H M88
DL,2009,3533,FLL,Fort Lauderdale Hollywood International Airport,Fort Lauderdale,United States,26.072599,-80.152702,-5,3645,DTW,Detroit Metropolitan Wayne County Airport,Detroit,United States,42.21239853,-83.35340118,-5,,0,M88 757 739 738
DL,2009,3533,FLL,Fort Lauderdale Hollywood International Airport,Fort Lauderdale,United States,26.072599,-80.152702,-5,3797,JFK,John F Kennedy International Airport,New York,United States,40.63980103,-73.77890015,-5,,0,752 M88 73H 738
DL,2009,3533,FLL,Fort Lauderdale Hollywood International Airport,Fort Lauderdale,United States,26.072599,-80.152702,-5,3697,LGA,La Guardia Airport,New York,United States,40.77719879,-73.87259674,-5,,0,M88 738 319
DL,2009,3533,FLL,Fort Lauderdale Hollywood International Airport,Fort Lauderdale,United States,26.072599,-80.152702,-5,3858,MSP,Minneapolis-St Paul International/Wold-Chamberlain Airport,Minneapolis,United States,44.882,-93.221802,-6,,0,757
DL,2009,3533,FLL,Fort Lauderdale Hollywood International Airport,Fort Lauderdale,United States,26.072599,-80.152702,-5,3626,RDU,Raleigh Durham International Airport,Raleigh-durham,United States,35.87760162,-78.78749847,-5,Y,0,CR9
DL,2009,4089,FNT,Bishop International Airport,Flint,United States,42.9654007,-83.74359894,-5,3682,ATL,Hartsfield Jackson Atlanta International Airport,Atlanta,United States,33.6367,-84.428101,-5,,0,M88
DL,2009,4089,FNT,Bishop International Airport,Flint,United States,42.9654007,-83.74359894,-5,3858,MSP,Minneapolis-St Paul International/Wold-Chamberlain Airport,Minneapolis,United States,44.882,-93.221802,-6,Y,0,CRJ
DL,2009,4009,FSD,Joe Foss Field Airport,Sioux Falls,United States,43.58200073,-96.74189758,-6,3682,ATL,Hartsfield Jackson Atlanta International Airport,Atlanta,United States,33.6367,-84.428101,-5,Y,0,CR7
DL,2009,4009,FSD,Joe Foss Field Airport,Sioux Falls,United States,43.58200073,-96.74189758,-6,3858,MSP,Minneapolis-St Paul International/Wold-Chamberlain Airport,Minneapolis,United States,44.882,-93.221802,-6,,0,320
DL,2009,3437,FSM,Fort Smith Regional Airport,Fort Smith,United States,35.33660126,-94.36740112,-6,3682,ATL,Hartsfield Jackson Atlanta International Airport,Atlanta,United States,33.6367,-84.428101,-5,Y,0,CRJ
DL,2009,4041,FWA,Fort Wayne International Airport,Fort Wayne,United States,40.97850037,-85.19509888,-5,3682,ATL,Hartsfield Jackson Atlanta International Airport,Atlanta,United States,33.6367,-84.428101,-5,Y,0,CRJ
DL,2009,4041,FWA,Fort Wayne International Airport,Fort Wayne,United States,40.97850037,-85.19509888,-5,3645,DTW,Detroit Metropolitan Wayne County Airport,Detroit,United States,42.21239853,-83.35340118,-5,Y,0,CRJ
DL,2009,4041,FWA,Fort Wayne International Airport,Fort Wayne,United States,40.97850037,-85.19509888,-5,3858,MSP,Minneapolis-St Paul International/Wold-Chamberlain Airport,Minneapolis,United States,44.882,-93.221802,-6,Y,0,CRJ
DL,2009,4296,GCC,Gillette Campbell County Airport,Gillette,United States,44.34889984,-105.5390015,-7,5766,RKS,Southwest Wyoming Regional Airport,Rock Springs,United States,41.5942,-109.065001,-7,Y,0,EM2
DL,2009,4296,GCC,Gillette Campbell County Airport,Gillette,United States,44.34889984,-105.5390015,-7,3536,SLC,Salt Lake City International Airport,Salt Lake City,United States,40.78839874,-111.9779968,-7,Y,0,EM2
DL,2009,3467,GEG,Spokane International Airport,Spokane,United States,47.61989975,-117.5339966,-8,3484,LAX,Los Angeles International Airport,Los Angeles,United States,33.94250107,-118.4079971,-8,Y,0,CR9
DL,2009,3467,GEG,Spokane International Airport,Spokane,United States,47.61989975,-117.5339966,-8,3858,MSP,Minneapolis-St Paul International/Wold-Chamberlain Airport,Minneapolis,United States,44.882,-93.221802,-6,,0,320
DL,2009,3467,GEG,Spokane International Airport,Spokane,United States,47.61989975,-117.5339966,-8,3536,SLC,Salt Lake City International Airport,Salt Lake City,United States,40.78839874,-111.9779968,-7,,0,320 319
DL,2009,3442,GFK,Grand Forks International Airport,Grand Forks,United States,47.949299,-97.176102,-6,3858,MSP,Minneapolis-St Paul International/Wold-Chamberlain Airport,Minneapolis,United States,44.882,-93.221802,-6,Y,0,CRJ
DL,2009,4063,GJT,Grand Junction Regional Airport,Grand Junction,United States,39.12239838,-108.5270004,-7,3536,SLC,Salt Lake City International Airport,Salt Lake City,United States,40.78839874,-111.9779968,-7,Y,0,CRJ
DL,2009,3472,GNV,Gainesville Regional Airport,Gainesville,United States,29.69009972,-82.27179718,-5,3682,ATL,Hartsfield Jackson Atlanta International Airport,Atlanta,United States,33.6367,-84.428101,-5,,0,717
DL,2009,4038,GPT,Gulfport Biloxi International Airport,Gulfport,United States,30.40730095,-89.07009888,-6,3682,ATL,Hartsfield Jackson Atlanta International Airport,Atlanta,United States,33.6367,-84.428101,-5,,0,M88
DL,2009,3653,GRB,Austin Straubel International Airport,Green Bay,United States,44.48509979,-88.12960052,-6,3682,ATL,Hartsfield Jackson Atlanta International Airport,Atlanta,United States,33.6367,-84.428101,-5,Y,0,CR9 CR7
DL,2009,3653,GRB,Austin Straubel International Airport,Green Bay,United States,44.48509979,-88.12960052,-6,3645,DTW,Detroit Metropolitan Wayne County Airport,Detroit,United States,42.21239853,-83.35340118,-5,,0,319 320
DL,2009,3653,GRB,Austin Straubel International Airport,Green Bay,United States,44.48509979,-88.12960052,-6,3858,MSP,Minneapolis-St Paul International/Wold-Chamberlain Airport,Minneapolis,United States,44.882,-93.221802,-6,Y,0,CR9 CRJ
DL,2009,3775,GRK,Robert Gray  Army Air Field Airport,Killeen,United States,31.06719971,-97.8289032,-6,3682,ATL,Hartsfield Jackson Atlanta International Airport,Atlanta,United States,33.6367,-84.428101,-5,Y,0,CR9 CR7
DL,2009,3685,GRR,Gerald R. Ford International Airport,Grand Rapids,United States,42.88079834,-85.52279663,-5,3682,ATL,Hartsfield Jackson Atlanta International Airport,Atlanta,United States,33.6367,-84.428101,-5,,0,320 717 M88 319
DL,2009,3685,GRR,Gerald R. Ford International Airport,Grand Rapids,United States,42.88079834,-85.52279663,-5,3488,CVG,Cincinnati Northern Kentucky International Airport,Cincinnati,United States,39.04880142,-84.6678009,-5,,0,ERJ
DL,2009,3685,GRR,Gerald R. Ford International Airport,Grand Rapids,United States,42.88079834,-85.52279663,-5,3645,DTW,Detroit Metropolitan Wayne County Airport,Detroit,United States,42.21239853,-83.35340118,-5,,0,320 ERJ M88 717
DL,2009,3685,GRR,Gerald R. Ford International Airport,Grand Rapids,United States,42.88079834,-85.52279663,-5,3697,LGA,La Guardia Airport,New York,United States,40.77719879,-73.87259674,-5,Y,0,CR7
DL,2009,3685,GRR,Gerald R. Ford International Airport,Grand Rapids,United States,42.88079834,-85.52279663,-5,3878,MCO,Orlando International Airport,Orlando,United States,28.42939949,-81.30899811,-5,Y,0,CR7
DL,2009,3685,GRR,Gerald R. Ford International Airport,Grand Rapids,United States,42.88079834,-85.52279663,-5,3858,MSP,Minneapolis-St Paul International/Wold-Chamberlain Airport,Minneapolis,United States,44.882,-93.221802,-6,,0,320 319
DL,2009,4008,GSO,Piedmont Triad International Airport,Greensboro,United States,36.09780121,-79.93730164,-5,3682,ATL,Hartsfield Jackson Atlanta International Airport,Atlanta,United States,33.6367,-84.428101,-5,,0,M88 73H 320 738  319
DL,2009,4008,GSO,Piedmont Triad International Airport,Greensboro,United States,36.09780121,-79.93730164,-5,3645,DTW,Detroit Metropolitan Wayne County Airport,Detroit,United States,42.21239853,-83.35340118,-5,Y,0,CRJ
DL,2009,4008,GSO,Piedmont Triad International Airport,Greensboro,United States,36.09780121,-79.93730164,-5,3697,LGA,La Guardia Airport,New York,United States,40.77719879,-73.87259674,-5,Y,0,CR9 CR7
DL,2009,4034,GSP,Greenville Spartanburg International Airport,Greenville,United States,34.89569855,-82.21890259,-5,3682,ATL,Hartsfield Jackson Atlanta International Airport,Atlanta,United States,33.6367,-84.428101,-5,,0,M88 319 717
DL,2009,4034,GSP,Greenville Spartanburg International Airport,Greenville,United States,34.89569855,-82.21890259,-5,3645,DTW,Detroit Metropolitan Wayne County Airport,Detroit,United States,42.21239853,-83.35340118,-5,Y,0,CRJ
DL,2009,4034,GSP,Greenville Spartanburg International Airport,Greenville,United States,34.89569855,-82.21890259,-5,3697,LGA,La Guardia Airport,New York,United States,40.77719879,-73.87259674,-5,Y,0,CRJ
DL,2009,3880,GTF,Great Falls International Airport,Great Falls,United States,47.48199844,-111.3710022,-7,3858,MSP,Minneapolis-St Paul International/Wold-Chamberlain Airport,Minneapolis,United States,44.882,-93.221802,-6,Y,0,E75
DL,2009,3880,GTF,Great Falls International Airport,Great Falls,United States,47.48199844,-111.3710022,-7,3536,SLC,Salt Lake City International Airport,Salt Lake City,United States,40.78839874,-111.9779968,-7,Y,0,CRJ
DL,2009,4273,GTR,Golden Triangle Regional Airport,Columbus Mississippi,United States,33.45029831,-88.59140015,-6,3682,ATL,Hartsfield Jackson Atlanta International Airport,Atlanta,United States,33.6367,-84.428101,-5,Y,0,CRJ
DL,2009,3650,HIB,Range Regional Airport,Hibbing,United States,47.38660049,-92.83899689,-6,3858,MSP,Minneapolis-St Paul International/Wold-Chamberlain Airport,Minneapolis,United States,44.882,-93.221802,-6,Y,0,CRJ
DL,2009,3504,HLN,Helena Regional Airport,Helena,United States,46.60680008,-111.9830017,-7,3858,MSP,Minneapolis-St Paul International/Wold-Chamberlain Airport,Minneapolis,United States,44.882,-93.221802,-6,Y,0,E75
DL,2009,3504,HLN,Helena Regional Airport,Helena,United States,46.60680008,-111.9830017,-7,3536,SLC,Salt Lake City International Airport,Salt Lake City,United States,40.78839874,-111.9779968,-7,Y,0,CRJ
DL,2009,3728,HNL,Daniel K Inouye International Airport,Honolulu,United States,21.32062,-157.924228,-10,3682,ATL,Hartsfield Jackson Atlanta International Airport,Atlanta,United States,33.6367,-84.428101,-5,,0,333
DL,2009,3728,HNL,Daniel K Inouye International Airport,Honolulu,United States,21.32062,-157.924228,-10,3484,LAX,Los Angeles International Airport,Los Angeles,United States,33.94250107,-118.4079971,-8,,0,753 76W 757
DL,2009,3728,HNL,Daniel K Inouye International Airport,Honolulu,United States,21.32062,-157.924228,-10,3577,SEA,Seattle Tacoma International Airport,Seattle,United States,47.449001,-122.308998,-8,,0,753
DL,2009,3728,HNL,Daniel K Inouye International Airport,Honolulu,United States,21.32062,-157.924228,-10,3469,SFO,San Francisco International Airport,San Francisco,United States,37.61899948,-122.375,-8,,0,753
DL,2009,3728,HNL,Daniel K Inouye International Airport,Honolulu,United States,21.32062,-157.924228,-10,3536,SLC,Salt Lake City International Airport,Salt Lake City,United States,40.78839874,-111.9779968,-7,,0,763
DL,2009,3566,HOU,William P Hobby Airport,Houston,United States,29.64539909,-95.27890015,-6,3682,ATL,Hartsfield Jackson Atlanta International Airport,Atlanta,United States,33.6367,-84.428101,-5,,0,M88
DL,2009,3589,HPN,Westchester County Airport,White Plains,United States,41.06700134,-73.70760345,-5,3682,ATL,Hartsfield Jackson Atlanta International Airport,Atlanta,United States,33.6367,-84.428101,-5,Y,0,CR7 CR9
DL,2009,3589,HPN,Westchester County Airport,White Plains,United States,41.06700134,-73.70760345,-5,3645,DTW,Detroit Metropolitan Wayne County Airport,Detroit,United States,42.21239853,-83.35340118,-5,Y,0,CRJ
DL,2009,3589,HPN,Westchester County Airport,White Plains,United States,41.06700134,-73.70760345,-5,3878,MCO,Orlando International Airport,Orlando,United States,28.42939949,-81.30899811,-5,Y,0,CR7
DL,2009,4113,HSV,Huntsville International Carl T Jones Field,Huntsville,United States,34.6371994,-86.77510071,-6,3682,ATL,Hartsfield Jackson Atlanta International Airport,Atlanta,United States,33.6367,-84.428101,-5,,0,M88 717
DL,2009,4113,HSV,Huntsville International Carl T Jones Field,Huntsville,United States,34.6371994,-86.77510071,-6,3645,DTW,Detroit Metropolitan Wayne County Airport,Detroit,United States,42.21239853,-83.35340118,-5,Y,0,CRJ
DL,2009,3714,IAD,Washington Dulles International Airport,Washington,United States,38.94449997,-77.45580292,-5,3682,ATL,Hartsfield Jackson Atlanta International Airport,Atlanta,United States,33.6367,-84.428101,-5,,0,320 M88 319
DL,2009,3714,IAD,Washington Dulles International Airport,Washington,United States,38.94449997,-77.45580292,-5,3645,DTW,Detroit Metropolitan Wayne County Airport,Detroit,United States,42.21239853,-83.35340118,-5,,0,CR7 ERJ
DL,2009,3714,IAD,Washington Dulles International Airport,Washington,United States,38.94449997,-77.45580292,-5,3797,JFK,John F Kennedy International Airport,New York,United States,40.63980103,-73.77890015,-5,Y,0,ERJ CR7
DL,2009,3714,IAD,Washington Dulles International Airport,Washington,United States,38.94449997,-77.45580292,-5,3858,MSP,Minneapolis-St Paul International/Wold-Chamberlain Airport,Minneapolis,United States,44.882,-93.221802,-6,Y,0,CR9 CR7
DL,2009,3550,IAH,George Bush Intercontinental Houston Airport,Houston,United States,29.9843998,-95.34140015,-6,3682,ATL,Hartsfield Jackson Atlanta International Airport,Atlanta,United States,33.6367,-84.428101,-5,,0,M88 717 319
DL,2009,3550,IAH,George Bush Intercontinental Houston Airport,Houston,United States,29.9843998,-95.34140015,-6,3488,CVG,Cincinnati Northern Kentucky International Airport,Cincinnati,United States,39.04880142,-84.6678009,-5,Y,0,CR9
DL,2009,3550,IAH,George Bush Intercontinental Houston Airport,Houston,United States,29.9843998,-95.34140015,-6,3645,DTW,Detroit Metropolitan Wayne County Airport,Detroit,United States,42.21239853,-83.35340118,-5,,0,717
DL,2009,3550,IAH,George Bush Intercontinental Houston Airport,Houston,United States,29.9843998,-95.34140015,-6,3697,LGA,La Guardia Airport,New York,United States,40.77719879,-73.87259674,-5,Y,0,E75 E70 CR9
DL,2009,3550,IAH,George Bush Intercontinental Houston Airport,Houston,United States,29.9843998,-95.34140015,-6,3473,MEM,Memphis International Airport,Memphis,United States,35.04240036,-89.97669983,-6,Y,0,CRJ
DL,2009,3550,IAH,George Bush Intercontinental Houston Airport,Houston,United States,29.9843998,-95.34140015,-6,3858,MSP,Minneapolis-St Paul International/Wold-Chamberlain Airport,Minneapolis,United States,44.882,-93.221802,-6,Y,0,CR7 E70 E75 CR9
DL,2009,3550,IAH,George Bush Intercontinental Houston Airport,Houston,United States,29.9843998,-95.34140015,-6,3577,SEA,Seattle Tacoma International Airport,Seattle,United States,47.449001,-122.308998,-8,Y,0,73J
DL,2009,3550,IAH,George Bush Intercontinental Houston Airport,Houston,United States,29.9843998,-95.34140015,-6,3536,SLC,Salt Lake City International Airport,Salt Lake City,United States,40.78839874,-111.9779968,-7,,0,319
DL,2009,3457,ICT,Wichita Eisenhower National Airport,Wichita,United States,37.649899,-97.433098,-6,3682,ATL,Hartsfield Jackson Atlanta International Airport,Atlanta,United States,33.6367,-84.428101,-5,,0,M88
DL,2009,3457,ICT,Wichita Eisenhower National Airport,Wichita,United States,37.649899,-97.433098,-6,3858,MSP,Minneapolis-St Paul International/Wold-Chamberlain Airport,Minneapolis,United States,44.882,-93.221802,-6,Y,0,CRJ
DL,2009,4100,IDA,Idaho Falls Regional Airport,Idaho Falls,United States,43.514599,-112.070999,-7,3536,SLC,Salt Lake City International Airport,Salt Lake City,United States,40.78839874,-111.9779968,-7,Y,0,CRJ
DL,2009,3845,ILM,Wilmington International Airport,Wilmington,United States,34.27059937,-77.90260315,-5,3682,ATL,Hartsfield Jackson Atlanta International Airport,Atlanta,United States,33.6367,-84.428101,-5,,0,319
DL,2009,3845,ILM,Wilmington International Airport,Wilmington,United States,34.27059937,-77.90260315,-5,3697,LGA,La Guardia Airport,New York,United States,40.77719879,-73.87259674,-5,Y,0,ERJ
DL,2009,6837,IMT,Ford Airport,Iron Mountain,United States,45.81840134,-88.11450195,-6,3858,MSP,Minneapolis-St Paul International/Wold-Chamberlain Airport,Minneapolis,United States,44.882,-93.221802,-6,Y,0,CRJ
DL,2009,6837,IMT,Ford Airport,Iron Mountain,United States,45.81840134,-88.11450195,-6,5765,RHI,Rhinelander Oneida County Airport,Rhinelander,United States,45.63119888,-89.46749878,-6,Y,0,CRJ
DL,2009,3585,IND,Indianapolis International Airport,Indianapolis,United States,39.7173,-86.294403,-5,3682,ATL,Hartsfield Jackson Atlanta International Airport,Atlanta,United States,33.6367,-84.428101,-5,,0,M88 320  M90
DL,2009,3585,IND,Indianapolis International Airport,Indianapolis,United States,39.7173,-86.294403,-5,3448,BOS,General Edward Lawrence Logan International Airport,Boston,United States,42.36429977,-71.00520325,-5,Y,0,E75
DL,2009,3585,IND,Indianapolis International Airport,Indianapolis,United States,39.7173,-86.294403,-5,3645,DTW,Detroit Metropolitan Wayne County Airport,Detroit,United States,42.21239853,-83.35340118,-5,,0,320 M88 ERJ
DL,2009,3585,IND,Indianapolis International Airport,Indianapolis,United States,39.7173,-86.294403,-5,3797,JFK,John F Kennedy International Airport,New York,United States,40.63980103,-73.77890015,-5,Y,0,CR9
DL,2009,3585,IND,Indianapolis International Airport,Indianapolis,United States,39.7173,-86.294403,-5,3484,LAX,Los Angeles International Airport,Los Angeles,United States,33.94250107,-118.4079971,-8,,0,320
DL,2009,3585,IND,Indianapolis International Airport,Indianapolis,United States,39.7173,-86.294403,-5,3697,LGA,La Guardia Airport,New York,United States,40.77719879,-73.87259674,-5,,0,CR7
DL,2009,3585,IND,Indianapolis International Airport,Indianapolis,United States,39.7173,-86.294403,-5,3878,MCO,Orlando International Airport,Orlando,United States,28.42939949,-81.30899811,-5,Y,0,CR9
